timestamp,bin_id,area,bin_type,latitude,longitude,fill_level_%,temperature_C,humidity_%,is_weekend,collection_needed,collected,hour,day_of_week,month,prev_fill_level,fill_change,bin_type_code
2024-01-11 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,48.08,38.5,77.7,0,0,0,16,3,1,47.44,0.6400000000000006,0
2024-01-11 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,48.16,39.9,78.0,0,0,0,20,3,1,48.08,0.0799999999999983,0
2024-01-12 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,48.63,33.1,64.3,0,0,0,0,4,1,48.16,0.47000000000000597,0
2024-01-12 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,50.62,31.4,89.1,0,0,0,4,4,1,48.63,1.9899999999999949,0
2024-01-12 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,53.7,36.8,82.8,0,0,0,8,4,1,50.62,3.0800000000000054,0
2024-01-12 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,55.11,35.0,75.2,0,0,0,12,4,1,53.7,1.4099999999999966,0
2024-01-12 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,54.77,38.1,64.8,0,0,0,16,4,1,55.11,-0.3399999999999963,0
2024-01-12 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,56.49,28.3,77.6,0,0,0,20,4,1,54.77,1.7199999999999989,0
2024-01-13 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,58.61,41.5,88.7,1,0,0,0,5,1,56.49,2.1199999999999974,0
2024-01-13 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,62.02,39.9,65.3,1,0,0,4,5,1,58.61,3.4100000000000037,0
2024-01-13 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,65.89,32.4,60.9,1,0,0,8,5,1,62.02,3.8699999999999974,0
2024-01-13 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,67.68,35.8,87.8,1,0,0,12,5,1,65.89,1.7900000000000063,0
2024-01-13 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,70.92,29.4,76.5,1,0,0,16,5,1,67.68,3.239999999999995,0
2024-01-13 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,75.87,41.9,59.9,1,1,0,20,5,1,70.92,4.950000000000003,0
2024-01-14 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,79.76,38.4,79.4,1,1,0,0,6,1,75.87,3.8900000000000006,0
2024-01-14 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,82.14,37.8,67.6,1,1,0,4,6,1,79.76,2.3799999999999955,0
2024-01-14 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,85.8,39.3,85.3,1,1,1,8,6,1,82.14,3.6599999999999966,0
2024-01-14 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,10.53,35.2,72.6,1,0,0,12,6,1,85.8,-75.27,0
2024-01-14 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,13.69,37.8,82.9,1,0,0,16,6,1,10.53,3.16,0
2024-01-14 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,17.69,40.5,66.8,1,0,0,20,6,1,13.69,4.000000000000002,0
2024-01-15 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,18.3,36.1,56.3,0,0,0,0,0,1,17.69,0.6099999999999994,0
2024-01-15 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,19.72,34.5,74.0,0,0,0,4,0,1,18.3,1.4199999999999982,0
2024-01-15 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,22.52,28.4,56.3,0,0,0,8,0,1,19.72,2.8000000000000007,0
2024-01-15 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,21.87,39.5,67.6,0,0,0,12,0,1,22.52,-0.6499999999999986,0
2024-01-15 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,23.73,38.8,62.6,0,0,0,16,0,1,21.87,1.8599999999999994,0
2024-01-15 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,23.89,36.7,58.0,0,0,0,20,0,1,23.73,0.16000000000000014,0
2024-01-16 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,25.73,35.6,77.3,0,0,0,0,1,1,23.89,1.8399999999999999,0
2024-01-16 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,26.52,38.2,89.2,0,0,0,4,1,1,25.73,0.7899999999999991,0
2024-01-16 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,25.25,39.1,64.5,0,0,0,8,1,1,26.52,-1.2699999999999996,0
2024-01-16 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,27.3,34.1,57.7,0,0,0,12,1,1,25.25,2.0500000000000007,0
2024-01-16 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,29.83,33.7,61.1,0,0,0,16,1,1,27.3,2.5299999999999976,0
2024-01-16 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,32.9,30.2,63.8,0,0,0,20,1,1,29.83,3.0700000000000003,0
2024-01-17 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,37.32,37.2,64.8,0,0,0,0,2,1,32.9,4.420000000000002,0
2024-01-17 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,39.69,41.4,80.8,0,0,0,4,2,1,37.32,2.3699999999999974,0
2024-01-17 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,44.65,33.9,63.7,0,0,0,8,2,1,39.69,4.960000000000001,0
2024-01-17 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,47.97,33.0,81.5,0,0,0,12,2,1,44.65,3.3200000000000003,0
2024-01-17 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,50.4,34.6,58.4,0,0,0,16,2,1,47.97,2.4299999999999997,0
2024-01-17 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,53.34,34.9,71.6,0,0,0,20,2,1,50.4,2.940000000000005,0
2024-01-18 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,54.73,33.6,76.6,0,0,0,0,3,1,53.34,1.3899999999999935,0
2024-01-18 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,54.63,36.9,56.6,0,0,0,4,3,1,54.73,-0.09999999999999432,0
2024-01-18 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,58.56,35.0,85.0,0,0,0,8,3,1,54.63,3.9299999999999997,0
2024-01-18 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,58.17,37.2,60.7,0,0,0,12,3,1,58.56,-0.39000000000000057,0
2024-01-18 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,60.24,28.4,75.5,0,0,0,16,3,1,58.17,2.0700000000000003,0
2024-01-18 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,61.11,41.2,75.1,0,0,0,20,3,1,60.24,0.8699999999999974,0
2024-01-19 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,65.26,34.4,74.1,0,0,0,0,4,1,61.11,4.150000000000006,0
2024-01-19 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,65.18,41.2,68.5,0,0,0,4,4,1,65.26,-0.0799999999999983,0
2024-01-19 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,67.37,29.0,66.2,0,0,0,8,4,1,65.18,2.1899999999999977,0
2024-01-19 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,68.2,39.8,55.8,0,0,0,12,4,1,67.37,0.8299999999999983,0
2024-01-19 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,69.09,29.7,79.4,0,0,0,16,4,1,68.2,0.8900000000000006,0
2024-01-19 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,72.14,36.8,85.7,0,0,0,20,4,1,69.09,3.049999999999997,0
2024-01-20 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,75.66,31.9,61.2,1,1,0,0,5,1,72.14,3.519999999999996,0
2024-01-20 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,78.9,38.5,83.2,1,1,0,4,5,1,75.66,3.240000000000009,0
2024-01-20 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,81.17,33.2,82.2,1,1,0,8,5,1,78.9,2.269999999999996,0
2024-01-20 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,83.65,32.8,87.6,1,1,0,12,5,1,81.17,2.480000000000004,0
2024-01-20 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,85.62,38.5,81.4,1,1,1,16,5,1,83.65,1.9699999999999989,0
2024-01-20 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,4.98,40.6,72.7,1,0,0,20,5,1,85.62,-80.64,0
2024-01-21 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,6.5,40.5,68.6,1,0,0,0,6,1,4.98,1.5199999999999996,0
2024-01-21 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,10.22,28.2,86.7,1,0,0,4,6,1,6.5,3.7200000000000006,0
2024-01-21 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,12.12,41.3,88.3,1,0,0,8,6,1,10.22,1.8999999999999986,0
2024-01-21 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,13.5,36.0,77.1,1,0,0,12,6,1,12.12,1.3800000000000008,0
2024-01-21 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,13.11,32.6,78.5,1,0,0,16,6,1,13.5,-0.39000000000000057,0
2024-01-21 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,14.74,38.5,82.7,1,0,0,20,6,1,13.11,1.6300000000000008,0
2024-01-22 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,15.47,35.7,70.5,0,0,0,0,0,1,14.74,0.7300000000000004,0
2024-01-22 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,17.22,40.4,67.3,0,0,0,4,0,1,15.47,1.7499999999999982,0
2024-01-22 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,19.91,29.4,57.9,0,0,0,8,0,1,17.22,2.6900000000000013,0
2024-01-22 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,23.72,37.8,57.5,0,0,0,12,0,1,19.91,3.8099999999999987,0
2024-01-22 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,26.33,29.1,58.0,0,0,0,16,0,1,23.72,2.6099999999999994,0
2024-01-22 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,29.41,41.8,68.1,0,0,0,20,0,1,26.33,3.080000000000002,0
2024-01-23 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,32.91,41.3,89.5,0,0,0,0,1,1,29.41,3.4999999999999964,0
2024-01-23 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,33.96,38.5,68.2,0,0,0,4,1,1,32.91,1.0500000000000043,0
2024-01-23 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,32.68,40.7,58.9,0,0,0,8,1,1,33.96,-1.2800000000000011,0
2024-01-23 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,36.8,34.9,55.4,0,0,0,12,1,1,32.68,4.119999999999997,0
2024-01-23 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,37.55,29.7,59.1,0,0,0,16,1,1,36.8,0.75,0
2024-01-23 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,39.25,37.1,81.1,0,0,0,20,1,1,37.55,1.7000000000000028,0
2024-01-24 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,41.76,33.2,65.0,0,0,0,0,2,1,39.25,2.509999999999998,0
2024-01-24 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,43.66,40.2,62.8,0,0,0,4,2,1,41.76,1.8999999999999986,0
2024-01-24 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,45.54,41.9,57.6,0,0,0,8,2,1,43.66,1.8800000000000026,0
2024-01-24 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,48.78,35.8,88.9,0,0,0,12,2,1,45.54,3.240000000000002,0
2024-01-24 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,53.97,37.7,70.9,0,0,0,16,2,1,48.78,5.189999999999998,0
2024-01-24 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,56.35,36.8,75.5,0,0,0,20,2,1,53.97,2.3800000000000026,0
2024-01-25 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,57.95,36.7,64.7,0,0,0,0,3,1,56.35,1.6000000000000014,0
2024-01-25 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,61.18,30.6,71.2,0,0,0,4,3,1,57.95,3.229999999999997,0
2024-01-25 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,64.5,29.1,89.1,0,0,0,8,3,1,61.18,3.3200000000000003,0
2024-01-25 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,63.56,41.8,79.4,0,0,0,12,3,1,64.5,-0.9399999999999977,0
2024-01-25 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,62.46,39.4,79.0,0,0,0,16,3,1,63.56,-1.1000000000000014,0
2024-01-25 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,64.77,30.3,86.9,0,0,0,20,3,1,62.46,2.309999999999995,0
2024-01-26 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,67.66,33.9,87.6,0,0,0,0,4,1,64.77,2.8900000000000006,0
2024-01-26 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,71.64,40.1,56.6,0,0,0,4,4,1,67.66,3.980000000000004,0
2024-01-26 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,73.3,39.3,89.6,0,0,0,8,4,1,71.64,1.6599999999999966,0
2024-01-26 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,74.65,30.1,75.8,0,0,0,12,4,1,73.3,1.3500000000000085,0
2024-01-26 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,76.93,39.8,84.3,0,1,0,16,4,1,74.65,2.280000000000001,0
2024-01-26 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,78.57,34.6,69.5,0,1,0,20,4,1,76.93,1.6399999999999864,0
2024-01-27 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,80.71,40.1,83.5,1,1,0,0,5,1,78.57,2.1400000000000006,0
2024-01-27 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,82.93,42.0,89.9,1,1,0,4,5,1,80.71,2.220000000000013,0
2024-01-27 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,87.5,41.2,84.7,1,1,1,8,5,1,82.93,4.569999999999993,0
2024-01-27 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,5.24,34.3,59.5,1,0,0,12,5,1,87.5,-82.26,0
2024-01-27 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,7.73,31.2,78.5,1,0,0,16,5,1,5.24,2.49,0
2024-01-27 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,10.8,36.7,67.5,1,0,0,20,5,1,7.73,3.0700000000000003,0
2024-01-28 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,13.6,35.3,82.0,1,0,0,0,6,1,10.8,2.799999999999999,0
2024-01-28 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,14.78,35.3,84.8,1,0,0,4,6,1,13.6,1.1799999999999997,0
2024-01-28 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,20.17,40.3,69.1,1,0,0,8,6,1,14.78,5.390000000000002,0
2024-01-28 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,25.1,29.9,56.0,1,0,0,12,6,1,20.17,4.93,0
2024-01-28 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,28.37,37.9,62.5,1,0,0,16,6,1,25.1,3.2699999999999996,0
2024-01-28 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,32.73,29.9,55.5,1,0,0,20,6,1,28.37,4.359999999999996,0
2024-01-29 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,36.09,33.5,70.3,0,0,0,0,0,1,32.73,3.3600000000000065,0
2024-01-29 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,35.22,40.7,67.2,0,0,0,4,0,1,36.09,-0.8700000000000045,0
2024-01-29 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,39.24,33.6,76.8,0,0,0,8,0,1,35.22,4.020000000000003,0
2024-01-29 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,41.12,40.1,88.2,0,0,0,12,0,1,39.24,1.8799999999999955,0
2024-01-29 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,40.34,34.4,89.3,0,0,0,16,0,1,41.12,-0.779999999999994,0
2024-01-29 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,42.03,34.9,66.5,0,0,0,20,0,1,40.34,1.6899999999999977,0
2024-01-30 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,41.84,29.1,59.5,0,0,0,0,1,1,42.03,-0.18999999999999773,0
2024-01-30 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,44.61,29.8,60.3,0,0,0,4,1,1,41.84,2.769999999999996,0
2024-01-30 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,46.93,30.5,67.1,0,0,0,8,1,1,44.61,2.3200000000000003,0
2024-01-30 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,47.29,40.6,71.6,0,0,0,12,1,1,46.93,0.35999999999999943,0
2024-01-30 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,47.59,30.7,56.4,0,0,0,16,1,1,47.29,0.30000000000000426,0
2024-01-30 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,50.11,30.4,64.8,0,0,0,20,1,1,47.59,2.519999999999996,0
2024-01-31 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,51.72,30.9,67.7,0,0,0,0,2,1,50.11,1.6099999999999994,0
2024-01-31 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,51.94,35.0,79.2,0,0,0,4,2,1,51.72,0.21999999999999886,0
2024-01-31 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,52.66,40.2,87.2,0,0,0,8,2,1,51.94,0.7199999999999989,0
2024-01-31 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,54.75,28.9,64.7,0,0,0,12,2,1,52.66,2.0900000000000034,0
2024-01-31 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,57.44,30.6,62.3,0,0,0,16,2,1,54.75,2.6899999999999977,0
2024-01-31 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,60.35,33.2,72.0,0,0,0,20,2,1,57.44,2.9100000000000037,0
