timestamp,bin_id,area,bin_type,latitude,longitude,fill_level_%,temperature_C,humidity_%,is_weekend,collection_needed,collected
2024-01-16 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,25.73,35.6,77.3,0,0,0
2024-01-16 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,26.52,38.2,89.2,0,0,0
2024-01-16 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,25.25,39.1,64.5,0,0,0
2024-01-16 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,27.3,34.1,57.7,0,0,0
2024-01-16 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,29.83,33.7,61.1,0,0,0
2024-01-16 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,32.9,30.2,63.8,0,0,0
2024-01-17 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,37.32,37.2,64.8,0,0,0
2024-01-17 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,39.69,41.4,80.8,0,0,0
2024-01-17 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,44.65,33.9,63.7,0,0,0
2024-01-17 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,47.97,33.0,81.5,0,0,0
2024-01-17 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,50.4,34.6,58.4,0,0,0
2024-01-17 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,53.34,34.9,71.6,0,0,0
2024-01-18 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,54.73,33.6,76.6,0,0,0
2024-01-18 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,54.63,36.9,56.6,0,0,0
2024-01-18 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,58.56,35.0,85.0,0,0,0
2024-01-18 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,58.17,37.2,60.7,0,0,0
2024-01-18 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,60.24,28.4,75.5,0,0,0
2024-01-18 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,61.11,41.2,75.1,0,0,0
2024-01-19 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,65.26,34.4,74.1,0,0,0
2024-01-19 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,65.18,41.2,68.5,0,0,0
2024-01-19 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,67.37,29.0,66.2,0,0,0
2024-01-19 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,68.2,39.8,55.8,0,0,0
2024-01-19 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,69.09,29.7,79.4,0,0,0
2024-01-19 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,72.14,36.8,85.7,0,0,0
2024-01-20 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,75.66,31.9,61.2,1,1,0
2024-01-20 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,78.9,38.5,83.2,1,1,0
2024-01-20 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,81.17,33.2,82.2,1,1,0
2024-01-20 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,83.65,32.8,87.6,1,1,0
2024-01-20 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,85.62,38.5,81.4,1,1,1
2024-01-20 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,4.98,40.6,72.7,1,0,0
2024-01-21 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,6.5,40.5,68.6,1,0,0
2024-01-21 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,10.22,28.2,86.7,1,0,0
2024-01-21 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,12.12,41.3,88.3,1,0,0
2024-01-21 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,13.5,36.0,77.1,1,0,0
2024-01-21 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,13.11,32.6,78.5,1,0,0
2024-01-21 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,14.74,38.5,82.7,1,0,0
2024-01-22 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,15.47,35.7,70.5,0,0,0
2024-01-22 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,17.22,40.4,67.3,0,0,0
2024-01-22 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,19.91,29.4,57.9,0,0,0
2024-01-22 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,23.72,37.8,57.5,0,0,0
2024-01-22 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,26.33,29.1,58.0,0,0,0
2024-01-22 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,29.41,41.8,68.1,0,0,0
2024-01-23 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,32.91,41.3,89.5,0,0,0
2024-01-23 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,33.96,38.5,68.2,0,0,0
2024-01-23 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,32.68,40.7,58.9,0,0,0
2024-01-23 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,36.8,34.9,55.4,0,0,0
2024-01-23 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,37.55,29.7,59.1,0,0,0
2024-01-23 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,39.25,37.1,81.1,0,0,0
2024-01-24 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,41.76,33.2,65.0,0,0,0
2024-01-24 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,43.66,40.2,62.8,0,0,0
2024-01-24 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,45.54,41.9,57.6,0,0,0
2024-01-24 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,48.78,35.8,88.9,0,0,0
2024-01-24 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,53.97,37.7,70.9,0,0,0
2024-01-24 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,56.35,36.8,75.5,0,0,0
2024-01-25 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,57.95,36.7,64.7,0,0,0
2024-01-25 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,61.18,30.6,71.2,0,0,0
2024-01-25 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,64.5,29.1,89.1,0,0,0
2024-01-25 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,63.56,41.8,79.4,0,0,0
2024-01-25 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,62.46,39.4,79.0,0,0,0
2024-01-25 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,64.77,30.3,86.9,0,0,0
2024-01-26 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,67.66,33.9,87.6,0,0,0
2024-01-26 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,71.64,40.1,56.6,0,0,0
2024-01-26 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,73.3,39.3,89.6,0,0,0
2024-01-26 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,74.65,30.1,75.8,0,0,0
2024-01-26 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,76.93,39.8,84.3,0,1,0
2024-01-26 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,78.57,34.6,69.5,0,1,0
2024-01-27 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,80.71,40.1,83.5,1,1,0
2024-01-27 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,82.93,42.0,89.9,1,1,0
2024-01-27 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,87.5,41.2,84.7,1,1,1
2024-01-27 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,5.24,34.3,59.5,1,0,0
2024-01-27 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,7.73,31.2,78.5,1,0,0
2024-01-27 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,10.8,36.7,67.5,1,0,0
2024-01-28 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,13.6,35.3,82.0,1,0,0
2024-01-28 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,14.78,35.3,84.8,1,0,0
2024-01-28 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,20.17,40.3,69.1,1,0,0
2024-01-28 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,25.1,29.9,56.0,1,0,0
2024-01-28 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,28.37,37.9,62.5,1,0,0
2024-01-28 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,32.73,29.9,55.5,1,0,0
2024-01-29 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,36.09,33.5,70.3,0,0,0
2024-01-29 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,35.22,40.7,67.2,0,0,0
2024-01-29 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,39.24,33.6,76.8,0,0,0
2024-01-29 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,41.12,40.1,88.2,0,0,0
2024-01-29 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,40.34,34.4,89.3,0,0,0
2024-01-29 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,42.03,34.9,66.5,0,0,0
2024-01-30 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,41.84,29.1,59.5,0,0,0
2024-01-30 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,44.61,29.8,60.3,0,0,0
2024-01-30 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,46.93,30.5,67.1,0,0,0
2024-01-30 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,47.29,40.6,71.6,0,0,0
2024-01-30 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,47.59,30.7,56.4,0,0,0
2024-01-30 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,50.11,30.4,64.8,0,0,0
2024-01-31 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,51.72,30.9,67.7,0,0,0
2024-01-31 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,51.94,35.0,79.2,0,0,0
2024-01-31 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,52.66,40.2,87.2,0,0,0
2024-01-31 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,54.75,28.9,64.7,0,0,0
2024-01-31 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,57.44,30.6,62.3,0,0,0
2024-01-31 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,60.35,33.2,72.0,0,0,0
2024-02-01 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,59.85,34.5,81.2,0,0,0
2024-02-01 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,63.67,28.5,63.8,0,0,0
2024-02-01 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,66.3,35.2,73.6,0,0,0
2024-02-01 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,68.54,29.5,70.7,0,0,0
2024-02-01 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,67.9,31.8,68.2,0,0,0
2024-02-01 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,69.98,28.3,66.3,0,0,0
2024-02-02 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,70.78,29.7,86.2,0,0,0
2024-02-02 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,70.92,36.3,78.8,0,0,0
2024-02-02 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,72.68,29.2,73.8,0,0,0
2024-02-02 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,76.67,36.2,81.1,0,1,0
2024-02-02 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,76.89,32.0,67.7,0,1,0
2024-02-02 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,78.37,37.0,75.0,0,1,0
2024-02-03 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,78.58,29.4,60.4,1,1,0
2024-02-03 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,81.72,31.4,60.6,1,1,0
2024-02-03 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,83.13,30.4,86.4,1,1,0
2024-02-03 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,84.14,29.1,73.4,1,1,0
2024-02-03 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,86.85,29.6,68.9,1,1,1
2024-02-03 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,11.92,40.1,83.6,1,0,0
2024-02-04 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,13.14,37.4,87.5,1,0,0
2024-02-04 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,14.64,35.8,75.0,1,0,0
2024-02-04 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,18.34,30.6,66.3,1,0,0
2024-02-04 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,19.5,34.0,72.8,1,0,0
2024-02-04 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,21.11,36.5,65.1,1,0,0
2024-02-04 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,22.95,36.1,60.4,1,0,0
2024-02-05 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,28.9,28.7,66.8,0,0,0
2024-02-05 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,28.25,29.9,57.2,0,0,0
2024-02-05 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,29.12,37.5,81.6,0,0,0
2024-02-05 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,32.03,36.3,71.5,0,0,0
2024-02-05 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,31.15,41.0,84.1,0,0,0
2024-02-05 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,31.37,41.5,59.4,0,0,0
2024-02-06 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,33.39,30.5,57.3,0,0,0
2024-02-06 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,35.3,38.4,75.1,0,0,0
2024-02-06 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,36.89,39.1,62.1,0,0,0
2024-02-06 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,38.83,30.3,60.7,0,0,0
2024-02-06 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,41.41,35.3,67.6,0,0,0
2024-02-06 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,44.74,40.3,68.7,0,0,0
2024-02-07 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,46.13,33.3,71.2,0,0,0
2024-02-07 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,49.85,32.2,81.2,0,0,0
2024-02-07 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,49.25,40.6,68.4,0,0,0
2024-02-07 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,51.05,35.6,86.7,0,0,0
2024-02-07 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,51.49,41.2,77.0,0,0,0
2024-02-07 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,53.69,32.7,59.9,0,0,0
2024-02-08 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,56.23,35.5,86.3,0,0,0
2024-02-08 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,59.87,39.0,60.3,0,0,0
2024-02-08 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,60.0,38.4,56.2,0,0,0
2024-02-08 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,60.54,36.0,81.7,0,0,0
2024-02-08 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,61.79,39.5,58.9,0,0,0
2024-02-08 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,64.81,39.9,59.5,0,0,0
2024-02-09 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,68.51,30.1,63.0,0,0,0
2024-02-09 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,69.61,38.1,80.2,0,0,0
2024-02-09 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,73.46,35.6,63.8,0,0,0
2024-02-09 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,76.74,32.8,61.4,0,1,0
2024-02-09 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,78.77,33.6,71.2,0,1,0
2024-02-09 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,81.79,41.3,60.4,0,1,0
2024-02-10 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,84.37,36.6,55.6,1,1,0
2024-02-10 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,90.63,40.2,87.6,1,1,1
2024-02-10 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,8.67,37.9,60.3,1,0,0
2024-02-10 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,11.31,36.1,76.2,1,0,0
2024-02-10 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,16.0,41.1,87.4,1,0,0
2024-02-10 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,17.54,34.3,59.0,1,0,0
2024-02-11 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,19.92,36.3,69.0,1,0,0
2024-02-11 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,23.86,28.8,66.7,1,0,0
2024-02-11 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,24.65,35.5,87.2,1,0,0
2024-02-11 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,24.47,32.8,67.1,1,0,0
2024-02-11 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,26.26,31.1,70.8,1,0,0
2024-02-11 20:00:00,BIN_001,Saddar,General,24.8607,67.0105,31.07,30.0,61.2,1,0,0
2024-02-12 00:00:00,BIN_001,Saddar,General,24.8607,67.0105,28.79,40.8,67.7,0,0,0
2024-02-12 04:00:00,BIN_001,Saddar,General,24.8607,67.0105,30.48,36.1,77.1,0,0,0
2024-02-12 08:00:00,BIN_001,Saddar,General,24.8607,67.0105,31.85,29.2,89.9,0,0,0
2024-02-12 12:00:00,BIN_001,Saddar,General,24.8607,67.0105,31.96,35.0,75.8,0,0,0
2024-02-12 16:00:00,BIN_001,Saddar,General,24.8607,67.0105,33.75,30.9,86.4,0,0,0
